CustomerKey,Gender,TotalChildren,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
19318,M,1,Clerical,0,0-1 Miles,48,1
19319,M,1,Clerical,1,0-1 Miles,48,1
19320,F,1,Manual,1,1-2 Miles,48,1
19321,M,1,Manual,1,2-5 Miles,49,1
19322,M,1,Manual,1,1-2 Miles,49,1
19323,M,0,Clerical,0,0-1 Miles,48,1
19324,F,0,Clerical,0,0-1 Miles,47,1
19325,F,0,Clerical,0,0-1 Miles,48,1
19326,M,1,Clerical,1,2-5 Miles,48,1
19327,F,1,Skilled Manual,2,0-1 Miles,49,0
19328,M,4,Manual,2,0-1 Miles,50,0
19329,F,2,Manual,0,0-1 Miles,49,1
19330,M,2,Manual,1,0-1 Miles,50,0
19331,M,2,Manual,1,0-1 Miles,50,0
19332,M,1,Skilled Manual,2,0-1 Miles,50,0
19333,F,1,Skilled Manual,2,0-1 Miles,50,0
19334,F,3,Manual,2,0-1 Miles,51,0
19335,M,3,Manual,0,0-1 Miles,51,1
19336,M,3,Manual,0,0-1 Miles,51,1
19337,F,3,Manual,0,0-1 Miles,50,1
19338,F,0,Professional,0,0-1 Miles,49,1
19339,M,0,Professional,0,0-1 Miles,49,1
19340,F,0,Professional,0,0-1 Miles,49,1
19341,M,0,Professional,0,0-1 Miles,49,1
19342,F,2,Clerical,0,0-1 Miles,52,0
19343,M,2,Clerical,0,0-1 Miles,52,1
19344,F,2,Clerical,0,0-1 Miles,51,0
19345,F,2,Clerical,1,0-1 Miles,50,0
19346,F,1,Skilled Manual,0,0-1 Miles,49,0
19347,M,1,Skilled Manual,0,0-1 Miles,50,0
19348,F,1,Skilled Manual,0,0-1 Miles,50,0
19349,M,2,Clerical,2,0-1 Miles,51,0
19350,F,1,Skilled Manual,0,0-1 Miles,51,0
19351,M,2,Clerical,2,0-1 Miles,52,0
19352,M,2,Clerical,2,0-1 Miles,51,0
19353,F,3,Clerical,0,0-1 Miles,52,1
19354,F,0,Manual,1,1-2 Miles,38,0
19355,M,0,Manual,1,2-5 Miles,38,0
19356,M,4,Manual,1,0-1 Miles,38,0
19357,M,3,Clerical,1,0-1 Miles,35,1
19358,M,0,Manual,1,2-5 Miles,37,0
19359,M,1,Skilled Manual,0,0-1 Miles,52,1
19360,F,1,Skilled Manual,0,0-1 Miles,52,1
19361,F,1,Skilled Manual,0,0-1 Miles,51,1
19362,M,1,Skilled Manual,0,0-1 Miles,52,1
19363,F,1,Clerical,1,2-5 Miles,53,0
19364,M,1,Skilled Manual,0,0-1 Miles,52,1
19365,M,1,Skilled Manual,1,0-1 Miles,53,1
19366,F,1,Skilled Manual,1,0-1 Miles,53,1
19367,M,3,Clerical,2,0-1 Miles,37,0
19368,F,4,Clerical,1,0-1 Miles,37,0
19369,M,4,Clerical,3,0-1 Miles,37,0
19370,M,0,Manual,1,2-5 Miles,38,0
19371,M,0,Clerical,1,2-5 Miles,38,0
19372,F,0,Manual,1,2-5 Miles,39,0
19373,F,0,Manual,1,2-5 Miles,39,0
19374,F,0,Manual,1,5-10 Miles,40,0
19375,M,0,Manual,1,1-2 Miles,39,0
19376,F,0,Manual,1,5-10 Miles,39,0
19377,M,0,Clerical,1,2-5 Miles,39,0
19378,M,0,Clerical,1,2-5 Miles,39,0
19379,F,0,Manual,2,0-1 Miles,40,0
19380,M,0,Clerical,1,2-5 Miles,40,1
19381,F,0,Clerical,1,2-5 Miles,40,1
19382,M,1,Skilled Manual,0,1-2 Miles,39,1
19383,M,0,Manual,2,1-2 Miles,42,0
19384,M,0,Manual,2,1-2 Miles,42,0
19385,F,0,Manual,2,1-2 Miles,42,0
19386,M,0,Clerical,1,2-5 Miles,41,1
19387,F,0,Clerical,1,0-1 Miles,41,1
19388,M,0,Manual,2,0-1 Miles,35,0
19389,M,0,Clerical,1,2-5 Miles,37,0
19390,M,0,Clerical,1,1-2 Miles,36,0
19391,M,0,Manual,1,2-5 Miles,36,0
19392,M,0,Manual,1,2-5 Miles,37,0
19393,M,4,Skilled Manual,2,0-1 Miles,53,1
19394,M,1,Skilled Manual,1,2-5 Miles,54,1
19395,M,4,Skilled Manual,2,2-5 Miles,55,1
19396,F,4,Skilled Manual,4,2-5 Miles,55,1
19397,M,0,Professional,1,2-5 Miles,55,0
19398,M,0,Professional,1,2-5 Miles,54,0
19399,M,0,Professional,1,2-5 Miles,54,0
19400,M,0,Skilled Manual,1,2-5 Miles,48,1
19401,M,0,Professional,1,0-1 Miles,48,1
19402,M,0,Professional,1,2-5 Miles,48,1
19403,F,0,Professional,1,2-5 Miles,48,1
19404,F,4,Skilled Manual,2,2-5 Miles,87,0
19405,F,1,Skilled Manual,1,0-1 Miles,55,1
19406,F,1,Skilled Manual,1,0-1 Miles,54,1
19407,F,1,Skilled Manual,1,0-1 Miles,55,1
19408,F,1,Skilled Manual,1,2-5 Miles,55,1
19409,F,1,Skilled Manual,1,2-5 Miles,55,1
19410,F,1,Skilled Manual,1,0-1 Miles,56,1
19411,F,4,Professional,0,2-5 Miles,56,0
19412,M,1,Professional,0,0-1 Miles,55,1
19413,M,3,Professional,1,0-1 Miles,57,1
19414,F,3,Professional,1,2-5 Miles,57,1
19415,M,3,Clerical,0,0-1 Miles,55,1
19416,F,3,Clerical,0,0-1 Miles,55,1
19417,F,0,Clerical,0,0-1 Miles,55,1
19418,M,3,Clerical,0,0-1 Miles,56,1
19419,F,3,Clerical,0,0-1 Miles,56,1
19420,M,3,Clerical,0,0-1 Miles,56,1
19421,M,1,Manual,1,2-5 Miles,45,1
19422,F,0,Manual,1,2-5 Miles,44,1
19423,F,0,Manual,1,2-5 Miles,45,1
19424,M,2,Manual,0,0-1 Miles,46,1
19425,M,2,Manual,0,0-1 Miles,46,0
19426,M,0,Clerical,0,0-1 Miles,45,1
19427,M,0,Clerical,0,0-1 Miles,45,1
19428,M,0,Clerical,0,0-1 Miles,45,1
19429,M,0,Clerical,0,0-1 Miles,45,1
19430,F,2,Clerical,1,2-5 Miles,95,0
19431,F,0,Manual,1,2-5 Miles,46,0
19432,M,0,Manual,1,1-2 Miles,45,1
19433,F,0,Clerical,0,0-1 Miles,45,1
19434,M,0,Clerical,0,0-1 Miles,46,1
19435,M,0,Clerical,0,0-1 Miles,46,1
19436,M,1,Clerical,0,1-2 Miles,45,1
19437,F,0,Clerical,0,0-1 Miles,46,1
19438,F,0,Clerical,0,0-1 Miles,45,1
19439,M,0,Clerical,0,0-1 Miles,46,1
19440,F,0,Clerical,0,0-1 Miles,46,1
19441,M,0,Clerical,0,0-1 Miles,46,1
19442,M,0,Skilled Manual,0,0-1 Miles,46,1
19443,M,2,Manual,1,2-5 Miles,63,1
19444,F,2,Manual,1,0-1 Miles,47,0
19445,F,2,Manual,1,0-1 Miles,47,0
19446,F,0,Clerical,0,0-1 Miles,47,1
19447,F,0,Clerical,0,0-1 Miles,47,1
19448,F,1,Manual,1,0-1 Miles,48,1
19449,M,4,Manual,2,0-1 Miles,89,0
19450,M,1,Clerical,0,2-5 Miles,48,1
19451,M,4,Manual,0,0-1 Miles,48,1
19452,M,0,Clerical,0,0-1 Miles,48,1
19453,F,0,Clerical,0,0-1 Miles,48,1
19454,M,0,Clerical,0,0-1 Miles,48,1
19455,M,0,Clerical,0,0-1 Miles,48,1
19456,M,2,Manual,1,2-5 Miles,88,0
19457,F,1,Manual,1,1-2 Miles,88,0
19458,M,1,Skilled Manual,1,2-5 Miles,48,1
19459,F,1,Skilled Manual,1,0-1 Miles,48,1
19460,M,1,Skilled Manual,2,0-1 Miles,49,0
19461,F,4,Manual,2,0-1 Miles,49,0
19462,F,2,Manual,2,0-1 Miles,49,0
19463,F,1,Skilled Manual,2,0-1 Miles,49,0
19464,M,4,Manual,2,0-1 Miles,85,0
19465,F,4,Manual,2,0-1 Miles,86,0
19466,F,3,Manual,2,0-1 Miles,51,0
19467,F,3,Manual,0,0-1 Miles,51,1
19468,M,3,Manual,2,0-1 Miles,52,0
19469,F,3,Manual,2,0-1 Miles,52,0
19470,F,3,Manual,1,0-1 Miles,51,0
19471,M,3,Manual,1,0-1 Miles,52,1
19472,F,3,Manual,3,0-1 Miles,52,1
19473,M,3,Manual,4,0-1 Miles,52,1
19474,F,0,Professional,0,0-1 Miles,48,1
19475,F,0,Professional,0,0-1 Miles,49,1
19476,F,0,Professional,0,0-1 Miles,48,1
19477,M,0,Professional,0,0-1 Miles,49,1
19478,F,0,Skilled Manual,0,0-1 Miles,48,0
19479,F,4,Manual,1,0-1 Miles,52,1
19480,F,1,Clerical,1,0-1 Miles,52,1
19481,M,1,Clerical,1,2-5 Miles,53,0
19482,M,1,Clerical,1,0-1 Miles,53,1
19483,F,1,Skilled Manual,0,0-1 Miles,81,0
19484,M,2,Clerical,1,0-1 Miles,50,0
19485,M,2,Clerical,1,0-1 Miles,49,0
19486,F,1,Skilled Manual,0,0-1 Miles,50,0
19487,M,2,Clerical,2,0-1 Miles,51,0
19488,F,2,Clerical,2,0-1 Miles,51,0
19489,F,2,Clerical,2,0-1 Miles,51,0
19490,F,2,Clerical,2,0-1 Miles,50,0
19491,M,2,Clerical,2,0-1 Miles,51,0
19492,M,2,Clerical,2,0-1 Miles,51,0
19493,F,1,Skilled Manual,0,0-1 Miles,51,1
19494,M,4,Manual,2,0-1 Miles,36,0
19495,M,4,Manual,2,0-1 Miles,36,0
19496,M,3,Clerical,1,0-1 Miles,36,1
19497,M,3,Clerical,2,0-1 Miles,36,0
19498,F,3,Clerical,2,0-1 Miles,36,0
19499,M,1,Skilled Manual,0,0-1 Miles,51,1
19500,M,1,Skilled Manual,0,0-1 Miles,52,1
19501,F,1,Clerical,1,0-1 Miles,53,1
19502,F,1,Skilled Manual,0,0-1 Miles,53,1
19503,F,1,Skilled Manual,0,0-1 Miles,53,1
19504,M,1,Skilled Manual,1,0-1 Miles,53,1
19505,M,4,Clerical,2,0-1 Miles,37,0
19506,F,4,Clerical,3,0-1 Miles,37,1
19507,M,5,Clerical,3,0-1 Miles,37,0
19508,M,0,Manual,2,0-1 Miles,39,0
19509,F,0,Clerical,1,2-5 Miles,39,0
19510,F,0,Clerical,1,0-1 Miles,39,1
19511,M,0,Clerical,1,0-1 Miles,39,1
19512,M,0,Clerical,1,0-1 Miles,39,0
19513,M,0,Manual,2,0-1 Miles,41,0
19514,F,0,Manual,2,1-2 Miles,40,0
19515,F,0,Clerical,1,2-5 Miles,40,0
19516,F,0,Clerical,1,0-1 Miles,40,0
19517,M,0,Clerical,1,2-5 Miles,39,1
19518,M,0,Clerical,1,2-5 Miles,40,1
19519,F,0,Manual,2,1-2 Miles,41,0
19520,F,0,Manual,2,0-1 Miles,42,0
19521,F,0,Manual,2,0-1 Miles,42,0
19522,M,0,Manual,2,0-1 Miles,35,0
19523,F,0,Manual,1,2-5 Miles,37,0
19524,F,0,Manual,1,1-2 Miles,37,0
19525,F,0,Professional,1,2-5 Miles,55,0
19526,F,0,Skilled Manual,1,2-5 Miles,48,1
19527,M,0,Skilled Manual,1,2-5 Miles,48,1
19528,F,0,Skilled Manual,1,0-1 Miles,48,0
19529,F,0,Professional,1,2-5 Miles,48,1
19530,F,0,Professional,1,2-5 Miles,48,1
19531,M,0,Professional,1,2-5 Miles,47,1
19532,F,0,Professional,1,2-5 Miles,48,1
19533,F,0,Professional,1,0-1 Miles,48,1
19534,M,0,Professional,1,2-5 Miles,48,1
19535,M,0,Professional,1,2-5 Miles,48,1
19536,F,1,Skilled Manual,1,2-5 Miles,55,1
19537,F,1,Skilled Manual,1,2-5 Miles,54,1
19538,M,1,Skilled Manual,1,0-1 Miles,55,1
19539,F,1,Skilled Manual,1,2-5 Miles,55,1
19540,F,4,Professional,0,2-5 Miles,55,0
19541,F,4,Professional,1,0-1 Miles,56,0
19542,M,1,Professional,1,2-5 Miles,56,1
19543,M,5,Professional,3,10+ Miles,56,0
19544,F,5,Professional,3,10+ Miles,56,0
19545,M,1,Professional,1,2-5 Miles,56,1
19546,M,1,Professional,1,2-5 Miles,57,1
19547,F,1,Professional,1,2-5 Miles,57,1
19548,F,1,Professional,1,0-1 Miles,56,1
19549,M,1,Professional,1,2-5 Miles,57,1
19550,M,1,Professional,1,2-5 Miles,56,1
19551,M,5,Professional,0,0-1 Miles,57,0
19552,F,5,Professional,2,0-1 Miles,57,0
19553,F,5,Professional,2,2-5 Miles,56,0
19554,M,5,Professional,2,2-5 Miles,56,0
19555,M,1,Management,0,0-1 Miles,46,1
19556,F,1,Management,0,0-1 Miles,46,1
19557,F,2,Professional,1,0-1 Miles,47,1
19558,F,4,Management,1,0-1 Miles,45,1
19559,M,5,Management,2,0-1 Miles,44,1
19560,M,2,Professional,0,2-5 Miles,45,1
19561,M,2,Professional,0,2-5 Miles,45,1
19562,F,2,Professional,1,2-5 Miles,46,1
19563,F,2,Professional,1,2-5 Miles,46,1
19564,M,2,Professional,1,0-1 Miles,46,1
19565,F,2,Professional,1,0-1 Miles,47,1
19566,M,5,Professional,3,10+ Miles,47,0
19567,F,5,Professional,3,10+ Miles,48,0
19568,F,1,Management,1,2-5 Miles,46,1
19569,F,5,Professional,4,10+ Miles,47,0
19570,F,5,Management,3,0-1 Miles,48,0
19571,F,5,Management,3,0-1 Miles,48,0
19572,F,5,Management,3,0-1 Miles,48,0
19573,F,5,Management,3,0-1 Miles,47,0
19574,F,5,Management,3,0-1 Miles,49,0
19575,M,5,Professional,3,0-1 Miles,49,0
19576,F,0,Professional,0,0-1 Miles,49,1
19577,M,0,Professional,0,0-1 Miles,49,1
19578,M,3,Professional,1,2-5 Miles,50,0
19579,F,3,Professional,1,2-5 Miles,50,0
19580,M,3,Professional,2,5-10 Miles,50,0
19581,M,5,Professional,4,10+ Miles,50,0
19582,F,5,Professional,4,10+ Miles,46,0
19583,M,5,Professional,4,10+ Miles,47,0
19584,M,0,Professional,1,5-10 Miles,47,0
19585,F,0,Professional,1,5-10 Miles,46,0
19586,M,0,Professional,1,5-10 Miles,47,1
19587,F,5,Professional,4,0-1 Miles,47,0
19588,M,5,Professional,4,1-2 Miles,47,1
19589,M,3,Professional,2,5-10 Miles,51,0
19590,M,4,Professional,3,10+ Miles,51,0
19591,M,0,Professional,1,5-10 Miles,51,0
19592,F,3,Professional,2,0-1 Miles,52,1
19593,F,3,Professional,2,0-1 Miles,51,1
19594,F,0,Professional,1,0-1 Miles,52,1
19595,M,0,Professional,1,0-1 Miles,52,1
19596,M,0,Professional,1,0-1 Miles,52,1
19597,M,4,Professional,0,0-1 Miles,47,0
19598,F,1,Professional,1,5-10 Miles,52,1
19599,M,1,Skilled Manual,1,0-1 Miles,54,1
19600,F,1,Skilled Manual,1,5-10 Miles,54,0
19601,M,1,Skilled Manual,1,0-1 Miles,54,1
19602,M,0,Professional,1,2-5 Miles,49,1
19603,F,0,Professional,1,5-10 Miles,48,0
19604,F,0,Management,1,5-10 Miles,49,0
19605,M,1,Skilled Manual,1,0-1 Miles,54,1
19606,M,3,Skilled Manual,2,5-10 Miles,83,0
19607,M,0,Professional,1,5-10 Miles,50,1
19608,M,5,Professional,4,1-2 Miles,49,0
19609,F,0,Professional,1,0-1 Miles,51,1
19610,F,1,Professional,1,5-10 Miles,56,0
19611,F,0,Professional,1,0-1 Miles,51,1
19612,M,0,Professional,1,0-1 Miles,52,1
19613,M,0,Professional,2,5-10 Miles,51,1
19614,M,0,Professional,2,0-1 Miles,52,1
19615,M,1,Skilled Manual,1,5-10 Miles,52,1
19616,F,1,Skilled Manual,1,0-1 Miles,53,1
19617,M,5,Professional,2,5-10 Miles,53,0
19618,M,5,Skilled Manual,2,0-1 Miles,53,0
19619,M,5,Skilled Manual,2,5-10 Miles,52,0
19620,M,1,Skilled Manual,1,5-10 Miles,53,1
19621,F,5,Professional,1,0-1 Miles,57,1
19622,M,2,Professional,1,5-10 Miles,56,0
19623,F,4,Management,2,0-1 Miles,56,0
19624,M,1,Skilled Manual,1,5-10 Miles,58,0
19625,M,1,Skilled Manual,1,5-10 Miles,58,0
19626,M,5,Skilled Manual,3,5-10 Miles,54,0
19627,F,5,Skilled Manual,3,10+ Miles,55,0
19628,F,1,Skilled Manual,1,0-1 Miles,58,1
19629,F,1,Skilled Manual,1,5-10 Miles,59,0
19630,F,1,Skilled Manual,1,5-10 Miles,58,0
19631,M,2,Management,1,0-1 Miles,62,1
19632,M,2,Skilled Manual,2,5-10 Miles,65,0
19633,F,0,Skilled Manual,2,5-10 Miles,39,0
19634,M,0,Skilled Manual,1,5-10 Miles,40,0
19635,F,0,Skilled Manual,2,5-10 Miles,38,0
19636,F,0,Skilled Manual,2,5-10 Miles,38,0
19637,M,0,Skilled Manual,2,0-1 Miles,39,0
19638,F,0,Skilled Manual,2,0-1 Miles,34,0
19639,M,0,Skilled Manual,2,5-10 Miles,35,0
19640,M,0,Skilled Manual,2,5-10 Miles,34,0
19641,M,0,Clerical,2,5-10 Miles,35,0
19642,F,0,Clerical,2,5-10 Miles,36,0
19643,F,0,Skilled Manual,2,5-10 Miles,36,0
19644,F,0,Clerical,2,5-10 Miles,37,0
19645,M,0,Skilled Manual,2,0-1 Miles,38,0
19646,M,0,Clerical,2,5-10 Miles,36,0
19647,F,0,Clerical,2,5-10 Miles,35,0
19648,F,0,Clerical,2,5-10 Miles,35,0
19649,F,0,Skilled Manual,2,5-10 Miles,36,0
19650,F,2,Clerical,2,0-1 Miles,76,0
19651,M,2,Management,2,5-10 Miles,75,0
19652,M,2,Management,2,5-10 Miles,72,1
19653,F,2,Management,1,5-10 Miles,73,1
19654,M,0,Skilled Manual,2,1-2 Miles,39,0
19655,F,0,Skilled Manual,1,1-2 Miles,38,0
19656,F,0,Skilled Manual,1,5-10 Miles,41,0
19657,F,0,Management,1,0-1 Miles,43,1
19658,M,4,Management,1,1-2 Miles,47,1
19659,M,0,Skilled Manual,2,5-10 Miles,51,1
19660,M,4,Management,0,0-1 Miles,52,0
19661,M,4,Management,1,1-2 Miles,47,1
19662,F,4,Management,1,1-2 Miles,47,0
19663,M,4,Skilled Manual,3,0-1 Miles,46,0
19664,M,3,Management,3,1-2 Miles,47,0
19665,M,2,Management,3,1-2 Miles,47,0
19666,F,5,Skilled Manual,2,5-10 Miles,70,0
19667,M,4,Skilled Manual,2,1-2 Miles,71,0
19668,M,0,Skilled Manual,1,1-2 Miles,36,0
19669,F,0,Skilled Manual,1,5-10 Miles,37,0
19670,M,0,Skilled Manual,2,5-10 Miles,37,1
19671,M,0,Skilled Manual,2,5-10 Miles,37,1
19672,F,2,Clerical,2,1-2 Miles,70,0
19673,M,2,Clerical,2,1-2 Miles,70,0
19674,F,2,Clerical,2,5-10 Miles,69,0
19675,M,4,Skilled Manual,2,5-10 Miles,69,0
19676,F,4,Skilled Manual,2,1-2 Miles,68,0
19677,M,4,Skilled Manual,2,1-2 Miles,68,0
19678,M,1,Skilled Manual,0,1-2 Miles,44,1
19679,M,1,Skilled Manual,0,1-2 Miles,44,1
19680,F,1,Skilled Manual,0,0-1 Miles,43,1
19681,F,1,Skilled Manual,0,1-2 Miles,43,1
19682,M,1,Skilled Manual,0,0-1 Miles,43,1
19683,M,1,Skilled Manual,0,0-1 Miles,43,1
19684,F,0,Professional,1,10+ Miles,51,0
19685,F,3,Management,4,1-2 Miles,51,0
19686,M,2,Management,2,0-1 Miles,51,0
19687,M,3,Management,3,0-1 Miles,51,1
19688,M,4,Professional,0,0-1 Miles,59,0
19689,F,2,Professional,0,5-10 Miles,59,1
19690,M,0,Management,3,1-2 Miles,81,1
19691,F,0,Professional,2,2-5 Miles,52,1
19692,M,4,Management,4,1-2 Miles,51,0
19693,F,5,Professional,3,5-10 Miles,52,0
19694,F,1,Professional,3,5-10 Miles,52,0
19695,M,1,Professional,3,1-2 Miles,52,0
19696,M,1,Professional,4,5-10 Miles,53,1
19697,F,1,Professional,4,5-10 Miles,53,1
19698,F,1,Management,0,0-1 Miles,53,1
19699,F,4,Professional,2,1-2 Miles,54,0
19700,M,1,Professional,4,5-10 Miles,54,0
19701,F,2,Professional,2,1-2 Miles,60,1
19702,M,2,Professional,2,5-10 Miles,59,0
19703,F,2,Professional,2,5-10 Miles,59,0
19704,M,2,Professional,2,1-2 Miles,60,1
19705,F,4,Professional,0,5-10 Miles,60,1
19706,M,3,Professional,0,5-10 Miles,59,1
19707,M,2,Skilled Manual,2,5-10 Miles,61,0
19708,F,4,Management,2,1-2 Miles,80,1
19709,M,3,Professional,2,5-10 Miles,79,0
19710,F,5,Professional,3,5-10 Miles,54,1
19711,M,3,Professional,4,1-2 Miles,54,0
19712,M,0,Professional,0,5-10 Miles,54,0
19713,F,0,Professional,1,1-2 Miles,55,0
19714,F,1,Professional,4,5-10 Miles,55,1
19715,M,1,Professional,4,2-5 Miles,55,0
19716,M,3,Skilled Manual,2,5-10 Miles,61,1
19717,M,3,Skilled Manual,2,5-10 Miles,61,1
19718,F,3,Professional,1,1-2 Miles,61,1
19719,M,3,Management,2,5-10 Miles,62,1
19720,F,3,Management,2,5-10 Miles,61,0
19721,M,3,Management,2,5-10 Miles,62,1
19722,M,3,Management,2,1-2 Miles,61,1
19723,F,3,Management,2,5-10 Miles,62,1
19724,M,3,Management,2,5-10 Miles,62,1
19725,F,3,Professional,2,5-10 Miles,62,1
19726,M,3,Management,2,10+ Miles,78,0
19727,F,3,Management,2,1-2 Miles,78,0
19728,M,3,Management,2,1-2 Miles,76,0
19729,F,3,Management,2,10+ Miles,77,0
19730,M,5,Management,2,1-2 Miles,77,1
19731,M,4,Management,2,5-10 Miles,77,0
19732,M,3,Management,2,10+ Miles,76,0
19733,F,3,Management,2,1-2 Miles,75,0
19734,F,3,Management,2,1-2 Miles,76,0
19735,F,5,Management,2,1-2 Miles,75,1
19736,F,5,Management,2,1-2 Miles,75,1
19737,F,5,Management,2,10+ Miles,75,1
19738,M,5,Management,2,1-2 Miles,75,1
19739,M,5,Management,2,10+ Miles,75,1
19740,F,5,Management,2,10+ Miles,74,1
19741,F,4,Management,2,5-10 Miles,74,0
19742,F,4,Management,2,10+ Miles,74,0
19743,F,3,Management,2,10+ Miles,74,1
19744,F,3,Management,2,10+ Miles,74,1
19745,F,3,Management,2,10+ Miles,73,1
19746,F,5,Management,2,10+ Miles,74,1
19747,M,4,Management,2,10+ Miles,72,0
19748,M,4,Skilled Manual,2,1-2 Miles,69,0
19749,F,0,Skilled Manual,2,0-1 Miles,36,1
19750,M,0,Clerical,2,5-10 Miles,38,0
19751,F,0,Clerical,2,1-2 Miles,38,0
19752,F,4,Skilled Manual,2,5-10 Miles,66,0
19753,F,4,Skilled Manual,2,1-2 Miles,67,0
19754,M,0,Skilled Manual,1,1-2 Miles,38,0
19755,F,0,Skilled Manual,2,5-10 Miles,38,0
19756,M,0,Skilled Manual,2,5-10 Miles,38,0
19757,F,0,Skilled Manual,2,1-2 Miles,39,0
19758,M,0,Skilled Manual,2,1-2 Miles,38,0
19759,F,0,Skilled Manual,2,5-10 Miles,39,0
19760,F,0,Skilled Manual,2,1-2 Miles,39,0
19761,M,2,Clerical,2,1-2 Miles,65,0
19762,M,2,Clerical,2,5-10 Miles,65,0
19763,M,3,Clerical,2,1-2 Miles,64,1
19764,M,2,Clerical,2,1-2 Miles,64,0
19765,M,3,Skilled Manual,2,1-2 Miles,63,1
19766,M,3,Skilled Manual,2,5-10 Miles,64,1
19767,M,0,Clerical,2,5-10 Miles,35,0
19768,M,0,Clerical,2,1-2 Miles,34,1
19769,F,0,Skilled Manual,2,5-10 Miles,35,1
19770,F,3,Skilled Manual,2,5-10 Miles,63,1
19771,F,3,Skilled Manual,2,1-2 Miles,63,1
19772,M,2,Skilled Manual,2,1-2 Miles,61,1
19773,M,2,Skilled Manual,2,5-10 Miles,61,1
19774,F,0,Skilled Manual,2,5-10 Miles,39,0
19775,F,0,Skilled Manual,2,1-2 Miles,40,1
19776,F,0,Skilled Manual,2,5-10 Miles,40,0
19777,M,0,Skilled Manual,2,1-2 Miles,40,0
19778,F,0,Skilled Manual,2,5-10 Miles,40,0
19779,F,0,Skilled Manual,2,5-10 Miles,42,0
19780,F,0,Professional,2,0-1 Miles,41,1
19781,F,0,Professional,2,1-2 Miles,39,0
19782,M,2,Skilled Manual,2,1-2 Miles,60,1
19783,M,2,Skilled Manual,2,5-10 Miles,60,1
19784,F,2,Skilled Manual,2,5-10 Miles,59,1
19785,F,2,Skilled Manual,2,5-10 Miles,60,1
19786,F,2,Skilled Manual,2,5-10 Miles,59,1
19787,M,2,Skilled Manual,2,5-10 Miles,59,1
19788,F,2,Skilled Manual,2,1-2 Miles,59,1
19789,F,2,Skilled Manual,2,5-10 Miles,59,1
19790,F,2,Skilled Manual,2,1-2 Miles,58,1
19791,M,2,Skilled Manual,2,5-10 Miles,59,1
19792,F,2,Professional,2,1-2 Miles,58,1
19793,F,2,Professional,2,5-10 Miles,58,1
19794,M,2,Professional,2,5-10 Miles,57,1
19795,M,1,Management,3,0-1 Miles,57,1
19796,M,5,Management,4,2-5 Miles,56,0
19797,M,0,Management,3,0-1 Miles,56,1
19798,F,4,Management,4,2-5 Miles,56,0
19799,M,0,Management,1,2-5 Miles,42,0
19800,F,0,Management,1,2-5 Miles,42,0
19801,M,0,Professional,2,5-10 Miles,40,0
19802,F,0,Professional,2,1-2 Miles,41,1
19803,M,0,Skilled Manual,2,1-2 Miles,40,1
19804,M,0,Professional,2,5-10 Miles,41,0
19805,F,0,Professional,2,5-10 Miles,41,0
19806,F,0,Professional,2,5-10 Miles,41,0
19807,F,1,Management,1,2-5 Miles,56,0
19808,F,0,Management,3,0-1 Miles,49,1
19809,M,0,Management,3,1-2 Miles,48,0
19810,M,2,Professional,2,5-10 Miles,57,0
19811,M,2,Professional,2,5-10 Miles,57,0
19812,F,2,Professional,0,5-10 Miles,58,1
19813,F,2,Management,0,0-1 Miles,58,1
19814,M,2,Management,1,2-5 Miles,58,1
19815,M,2,Management,1,2-5 Miles,58,1
19816,M,2,Professional,1,5-10 Miles,57,0
19817,F,2,Professional,2,5-10 Miles,59,0
19818,F,2,Professional,2,5-10 Miles,59,0
19819,M,2,Professional,2,5-10 Miles,59,0
19820,F,2,Professional,2,1-2 Miles,59,1
19821,F,3,Professional,2,5-10 Miles,59,1
19822,M,4,Professional,3,2-5 Miles,50,0
19823,F,4,Professional,3,2-5 Miles,49,0
19824,M,5,Professional,3,2-5 Miles,50,1
19825,M,2,Management,4,2-5 Miles,50,0
19826,M,4,Management,0,2-5 Miles,51,0
19827,M,4,Management,0,0-1 Miles,51,0
19828,F,4,Management,0,2-5 Miles,51,0
19829,M,3,Professional,0,0-1 Miles,52,1
19830,F,1,Professional,1,2-5 Miles,52,1
19831,M,1,Skilled Manual,1,0-1 Miles,53,1
19832,F,4,Skilled Manual,3,5-10 Miles,53,0
19833,F,4,Management,2,10+ Miles,73,0
19834,M,4,Management,2,10+ Miles,73,0
19835,F,3,Management,2,10+ Miles,73,0
19836,M,3,Management,2,1-2 Miles,73,0
19837,M,5,Management,2,10+ Miles,73,1
19838,M,5,Management,2,10+ Miles,72,1
19839,F,3,Management,2,1-2 Miles,72,0
19840,F,4,Management,2,10+ Miles,72,0
19841,F,5,Management,2,1-2 Miles,71,1
19842,F,5,Management,2,10+ Miles,72,1
19843,M,5,Management,2,10+ Miles,72,1
19844,F,5,Management,2,1-2 Miles,72,1
19845,M,5,Management,2,10+ Miles,72,1
19846,M,5,Management,2,10+ Miles,71,0
19847,M,5,Management,2,10+ Miles,72,0
19848,M,5,Management,2,5-10 Miles,72,0
19849,M,4,Professional,2,10+ Miles,71,1
19850,M,4,Professional,2,1-2 Miles,71,0
19851,M,4,Management,2,10+ Miles,70,0
19852,M,5,Management,2,10+ Miles,69,0
19853,M,5,Management,3,2-5 Miles,69,0
19854,F,5,Management,3,10+ Miles,68,1
